文本,标签
220kV分段213测控收合并单元SV采样断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213测控收合并单元SV数据异常,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关测控装置SV总告警,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关测控装置异常,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关测控装置A网通信中断,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关测控装置B网通信中断,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关测控装置对时异常,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关测控装置故障,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关测控装置控制切至就地位置,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213第一套智能终端收分段保护GOOSE断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213第一套智能终端收母线保护GOOSE断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213第一套智能终端收#2主变保护GOOSE断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213第一套智能终端收#3主变保护GOOSE断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213第一套智能终端收分段测控GOOSE断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套智能终端装置故障,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套智能终端装置异常,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套智能终端GOOSE总告警,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套智能终端控制回路断线,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套智能终端控制电源消失,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套智能终端就地控制,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套智能终端检修压板投入,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套智能终端采样失步,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213第二套智能终端收分段保护GOOSE断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213第二套智能终端收母线保护GOOSE断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213第二套智能终端收#2主变保护GOOSE断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213第二套智能终端收#3主变保护GOOSE断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213第二套智能终端收分段测控GOOSE断链,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 I-INTERVAL_1 B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE S-ATOMIC_EVENT B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第二套智能终端装置故障,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第二套智能终端装置异常,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第二套智能终端GOOSE总告警,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第二套智能终端控制回路断线,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第二套智能终端控制电源消失,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第二套智能终端检修压板投入,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第二套智能终端对时异常,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套合并单元GOOSE总告警,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套合并单元装置异常,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
220kV分段213开关第一套合并单元装置故障,B-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE I-VOLTAGE B-INTERVAL_1 I-INTERVAL_1 B-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID I-DEVICE_ID B-SET_COUNT I-SET_COUNT I-SET_COUNT B-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE I-DEVICE_TYPE B-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT I-ATOMIC_EVENT
